"No.","Time","Source","Destination","Protocol","Length","Info"
"7895","42.559632933","10.9.2.132","157.240.196.60","TLSv1.3","130","Change Cipher Spec, Application Data"
"7896","42.559737652","157.240.196.60","10.9.2.132","TLSv1.3","2802","Server Hello, Change Cipher Spec, Application Data, Application Data"
"7897","42.559748953","10.9.2.132","157.240.196.60","TCP","66","47546  >  443 [ACK] Seq=518 Ack=2737 Win=61568 Len=0 TSval=867226454 TSecr=3323970989"
"7898","42.559737750","157.240.196.60","10.9.2.132","TLSv1.3","508","Application Data"
"7899","42.559758741","10.9.2.132","157.240.196.60","TCP","66","47546  >  443 [ACK] Seq=518 Ack=3179 Win=61184 Len=0 TSval=867226454 TSecr=3323970989"
"7900","42.561018914","10.9.2.132","157.240.196.60","TLSv1.3","236","Application Data"
"7901","42.561477342","157.240.196.60","10.9.2.132","TCP","66","443  >  47560 [ACK] Seq=1 Ack=518 Win=66816 Len=0 TSval=4171391150 TSecr=867226413"
"7902","42.561477508","157.240.196.60","10.9.2.132","TLSv1.3","2802","Server Hello, Change Cipher Spec, Application Data, Application Data"
"7903","42.561499189","10.9.2.132","157.240.196.60","TCP","66","47560  >  443 [ACK] Seq=518 Ack=2737 Win=61568 Len=0 TSval=867226455 TSecr=4171391151"
"7904","42.561477524","157.240.196.60","10.9.2.132","TLSv1.3","508","Application Data"
"7905","42.561505862","10.9.2.132","157.240.196.60","TCP","66","47560  >  443 [ACK] Seq=518 Ack=3179 Win=61184 Len=0 TSval=867226455 TSecr=4171391151"
"7915","42.567922382","10.9.2.132","157.240.196.60","TLSv1.3","130","Change Cipher Spec, Application Data"
"7916","42.568707636","10.9.2.132","157.240.196.60","TLSv1.3","130","Change Cipher Spec, Application Data"
"7917","42.569040684","10.9.2.132","157.240.196.60","TLSv1.3","253","Application Data"
"7918","42.569571804","10.9.2.132","157.240.196.60","TLSv1.3","253","Application Data"
"7919","42.569733657","10.9.2.132","157.240.196.60","TLSv1.3","130","Change Cipher Spec, Application Data"
"7920","42.570169938","10.9.2.132","157.240.196.60","TLSv1.3","253","Application Data"
"7954","42.601082348","157.240.196.60","10.9.2.132","TLSv1.3","237","Application Data"
"7955","42.601082413","157.240.196.60","10.9.2.132","TLSv1.3","140","Application Data"
"7957","42.601536856","10.9.2.132","157.240.196.60","TCP","66","47526  >  443 [ACK] Seq=752 Ack=3424 Win=64128 Len=0 TSval=867226495 TSecr=66089401"
"7958","42.601557799","10.9.2.132","157.240.196.60","TLSv1.3","97","Application Data"
"7959","42.602223912","157.240.196.60","10.9.2.132","TLSv1.3","97","Application Data"
"7968","42.610035775","157.240.196.60","10.9.2.132","TLSv1.3","237","Application Data"
"7969","42.610054505","157.240.196.60","10.9.2.132","TLSv1.3","237","Application Data"
"7970","42.610035803","157.240.196.60","10.9.2.132","TLSv1.3","140","Application Data"
"7971","42.610422509","10.9.2.132","157.240.196.60","TCP","66","47534  >  443 [ACK] Seq=769 Ack=3424 Win=64128 Len=0 TSval=867226504 TSecr=4188922064"
"7972","42.610606291","10.9.2.132","157.240.196.60","TLSv1.3","90","Application Data"
"7973","42.610616523","10.9.2.132","157.240.196.60","TCP","66","47546  >  443 [FIN, ACK] Seq=793 Ack=3350 Win=64128 Len=0 TSval=867226504 TSecr=3323971040"
"7974","42.610664199","10.9.2.132","157.240.196.60","TLSv1.3","90","Application Data"
"7975","42.610667529","10.9.2.132","157.240.196.60","TCP","66","47534  >  443 [FIN, ACK] Seq=793 Ack=3424 Win=64128 Len=0 TSval=867226504 TSecr=4188922064"
"7976","42.611174229","157.240.196.60","10.9.2.132","TLSv1.3","114","Application Data"
"7977","42.611176998","157.240.196.60","10.9.2.132","TLSv1.3","140","Application Data"
"7978","42.611195846","10.9.2.132","157.240.196.60","TCP","54","47546  >  443 [RST] Seq=582 Win=0 Len=0"
"7980","42.611201401","10.9.2.132","157.240.196.60","TCP","54","47534  >  443 [RST] Seq=769 Win=0 Len=0"
"7981","42.611177068","157.240.196.60","10.9.2.132","TLSv1.3","114","Application Data"
"7982","42.611174321","157.240.196.60","10.9.2.132","TCP","66","443  >  47534 [FIN, ACK] Seq=3472 Ack=769 Win=67840 Len=0 TSval=4188922065 TSecr=867226463"
"7983","42.611212682","10.9.2.132","157.240.196.60","TCP","54","47534  >  443 [RST] Seq=769 Win=0 Len=0"
"7984","42.611215204","10.9.2.132","157.240.196.60","TCP","54","47546  >  443 [RST] Seq=769 Win=0 Len=0"
"7989","42.611177147","157.240.196.60","10.9.2.132","TCP","66","443  >  47546 [FIN, ACK] Seq=3472 Ack=769 Win=67840 Len=0 TSval=3323971040 TSecr=867226463"
"7990","42.611226966","10.9.2.132","157.240.196.60","TCP","54","47546  >  443 [RST] Seq=769 Win=0 Len=0"
"7992","42.611800429","157.240.196.60","10.9.2.132","TLSv1.3","237","Application Data"
"7993","42.611800459","157.240.196.60","10.9.2.132","TLSv1.3","140","Application Data"
"7994","42.611800475","157.240.196.60","10.9.2.132","TCP","66","[TCP Previous segment not captured] 443  >  47560 [FIN, ACK] Seq=3472 Ack=769 Win=67840 Len=0 TSval=4171391201 TSecr=867226464"
"7995","42.611815395","10.9.2.132","157.240.196.60","TCP","78","47560  >  443 [ACK] Seq=769 Ack=3424 Win=64000 Len=0 TSval=867226506 TSecr=4171391201 SLE=3472 SRE=3473"
"7996","42.611800531","157.240.196.60","10.9.2.132","TCP","114","[TCP Out-Of-Order] 443  >  47560 [PSH, ACK] Seq=3424 Ack=769 Win=67840 Len=48 TSval=4171391201 TSecr=867226464"
"7997","42.611821313","10.9.2.132","157.240.196.60","TCP","66","47560  >  443 [ACK] Seq=769 Ack=3473 Win=64000 Len=0 TSval=867226506 TSecr=4171391201"
"7998","42.612211512","10.9.2.132","157.240.196.60","TLSv1.3","90","Application Data"
"7999","42.612219245","10.9.2.132","157.240.196.60","TCP","66","47560  >  443 [FIN, ACK] Seq=793 Ack=3473 Win=64128 Len=0 TSval=867226506 TSecr=4171391201"
"8056","42.644171526","10.9.2.132","157.240.196.60","TCP","66","47526  >  443 [ACK] Seq=783 Ack=3455 Win=64128 Len=0 TSval=867226538 TSecr=66089403"
"8077","42.653519993","157.240.196.60","10.9.2.132","TCP","56","443  >  47560 [RST] Seq=3473 Win=0 Len=0"
"8185","42.686378301","157.240.196.60","10.9.2.132","TCP","66","443  >  47526 [ACK] Seq=3455 Ack=783 Win=67840 Len=0 TSval=66089483 TSecr=867226495"
"8335","43.969211935","10.9.2.132","72.246.151.26","TCP","66","[TCP Dup ACK 210#1] 37250  >  80 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2399930583 TSecr=571361238"
"8336","43.969225282","10.9.2.132","72.246.151.26","TCP","66","[TCP Dup ACK 211#1] 37236  >  80 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2399930583 TSecr=571361238"
"8337","43.969228471","10.9.2.132","72.246.151.26","TCP","66","[TCP Dup ACK 212#1] 37244  >  80 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2399930583 TSecr=571361238"
"8338","43.969231134","10.9.2.132","72.246.151.26","TCP","66","[TCP Dup ACK 213#1] 37254  >  80 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2399930583 TSecr=571361238"
"8339","43.969233787","10.9.2.132","72.246.151.26","TCP","66","[TCP Dup ACK 214#1] 37262  >  80 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2399930583 TSecr=571361238"
"8340","43.972198073","72.246.151.26","10.9.2.132","TCP","66","[TCP Dup ACK 219#4] 80  >  37244 [ACK] Seq=1 Ack=2 Win=506 Len=0 TSval=571371478 TSecr=2399868934"
"8341","43.972198512","72.246.151.26","10.9.2.132","TCP","66","[TCP Dup ACK 216#4] 80  >  37236 [ACK] Seq=1 Ack=2 Win=506 Len=0 TSval=571371478 TSecr=2399868936"
"8342","43.972198283","72.246.151.26","10.9.2.132","TCP","66","[TCP Dup ACK 218#4] 80  >  37254 [ACK] Seq=1 Ack=2 Win=506 Len=0 TSval=571371478 TSecr=2399868934"
"8343","43.972197814","72.246.151.26","10.9.2.132","TCP","66","[TCP Dup ACK 215#4] 80  >  37262 [ACK] Seq=1 Ack=2 Win=506 Len=0 TSval=571371478 TSecr=2399868935"
"8344","43.972198618","72.246.151.26","10.9.2.132","TCP","66","[TCP Dup ACK 217#4] 80  >  37250 [ACK] Seq=1 Ack=2 Win=506 Len=0 TSval=571371478 TSecr=2399868934"
"8559","47.786334766","10.9.2.132","35.186.224.47","TLSv1.2","109","Application Data"
"8561","47.789957567","35.186.224.47","10.9.2.132","TCP","66","443  >  54342 [ACK] Seq=41 Ack=87 Win=269 Len=0 TSval=3380834271 TSecr=38462540"
"8569","47.858827285","35.186.224.47","10.9.2.132","TLSv1.2","106","Application Data"
"8570","47.858861692","10.9.2.132","35.186.224.47","TCP","66","54342  >  443 [ACK] Seq=87 Ack=81 Win=501 Len=0 TSval=38462613 TSecr=3380834338"
"8692","49.309401211","157.240.195.56","10.9.2.132","TLSv1.2","240","Application Data"
"8693","49.309422013","10.9.2.132","157.240.195.56","TCP","66","41722  >  443 [ACK] Seq=53554 Ack=67135 Win=4020 Len=0 TSval=1552134413 TSecr=2426598894"
"8694","49.312391968","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"8696","49.397370084","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67135 Ack=53649 Win=1502 Len=0 TSval=2426598982 TSecr=1552134416"
"8809","51.663671423","10.9.2.132","157.240.195.56","TLSv1.2","173","Application Data"
"8814","51.705578018","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67135 Ack=53756 Win=1502 Len=0 TSval=2426601290 TSecr=1552136767"
"8818","51.875989185","157.240.195.56","10.9.2.132","TLSv1.2","903","Application Data"
"8820","51.917198758","10.9.2.132","157.240.195.56","TCP","66","41722  >  443 [ACK] Seq=53756 Ack=67972 Win=4041 Len=0 TSval=1552137021 TSecr=2426601461"
"9047","54.209175873","10.9.2.132","72.246.151.26","TCP","66","[TCP Dup ACK 210#1] 37250  >  80 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2399940823 TSecr=571371478"
"9048","54.209195690","10.9.2.132","72.246.151.26","TCP","66","[TCP Dup ACK 211#1] 37236  >  80 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2399940823 TSecr=571371478"
"9049","54.209199705","10.9.2.132","72.246.151.26","TCP","66","[TCP Dup ACK 212#1] 37244  >  80 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2399940823 TSecr=571371478"
"9050","54.209202150","10.9.2.132","72.246.151.26","TCP","66","[TCP Dup ACK 213#1] 37254  >  80 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2399940823 TSecr=571371478"
"9051","54.209204816","10.9.2.132","72.246.151.26","TCP","66","[TCP Dup ACK 214#1] 37262  >  80 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2399940823 TSecr=571371478"
"9052","54.211559597","72.246.151.26","10.9.2.132","TCP","66","[TCP Dup ACK 219#5] 80  >  37244 [ACK] Seq=1 Ack=2 Win=506 Len=0 TSval=571381717 TSecr=2399868934"
"9053","54.211559577","72.246.151.26","10.9.2.132","TCP","66","[TCP Dup ACK 218#5] 80  >  37254 [ACK] Seq=1 Ack=2 Win=506 Len=0 TSval=571381718 TSecr=2399868934"
"9054","54.211586221","72.246.151.26","10.9.2.132","TCP","66","[TCP Dup ACK 215#5] 80  >  37262 [ACK] Seq=1 Ack=2 Win=506 Len=0 TSval=571381718 TSecr=2399868935"
"9055","54.211586695","72.246.151.26","10.9.2.132","TCP","66","[TCP Dup ACK 217#5] 80  >  37250 [ACK] Seq=1 Ack=2 Win=506 Len=0 TSval=571381718 TSecr=2399868934"
"9056","54.211586772","72.246.151.26","10.9.2.132","TCP","66","[TCP Dup ACK 216#5] 80  >  37236 [ACK] Seq=1 Ack=2 Win=506 Len=0 TSval=571381718 TSecr=2399868936"
"9373","58.933825519","10.9.2.132","35.186.224.47","TLSv1.2","101","Application Data"
"9378","58.938881909","35.186.224.47","10.9.2.132","TCP","66","443  >  54370 [ACK] Seq=32 Ack=71 Win=267 Len=0 TSval=3889943259 TSecr=38473688"
"9381","58.995622800","35.186.224.47","10.9.2.132","TLSv1.2","97","Application Data"
"9382","58.995655006","10.9.2.132","35.186.224.47","TCP","66","54370  >  443 [ACK] Seq=71 Ack=63 Win=501 Len=0 TSval=38473749 TSecr=3889943314"
"10485","60.485339859","10.9.2.132","157.240.195.56","TLSv1.2","96","Application Data"
"10486","60.485392827","10.9.2.132","157.240.195.56","TCP","2802","41722  >  443 [PSH, ACK] Seq=53786 Ack=67972 Win=4041 Len=2736 TSval=1552145589 TSecr=2426601461 [TCP segment of a reassembled PDU]"
"10487","60.485403029","10.9.2.132","157.240.195.56","TCP","2802","41722  >  443 [PSH, ACK] Seq=56522 Ack=67972 Win=4041 Len=2736 TSval=1552145589 TSecr=2426601461 [TCP segment of a reassembled PDU]"
"10488","60.486245464","10.9.2.132","157.240.195.56","TCP","2802","41722  >  443 [PSH, ACK] Seq=59258 Ack=67972 Win=4041 Len=2736 TSval=1552145590 TSecr=2426601461 [TCP segment of a reassembled PDU]"
"10489","60.486253334","10.9.2.132","157.240.195.56","TCP","2802","41722  >  443 [PSH, ACK] Seq=61994 Ack=67972 Win=4041 Len=2736 TSval=1552145590 TSecr=2426601461 [TCP segment of a reassembled PDU]"
"10490","60.486804463","10.9.2.132","157.240.195.56","TCP","1434","41722  >  443 [ACK] Seq=64730 Ack=67972 Win=4041 Len=1368 TSval=1552145591 TSecr=2426601461 [TCP segment of a reassembled PDU]"
"10492","60.526556762","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=53786 Win=1502 Len=0 TSval=2426610111 TSecr=1552145589"
"10493","60.526593254","10.9.2.132","157.240.195.56","TCP","2802","41722  >  443 [PSH, ACK] Seq=66098 Ack=67972 Win=4041 Len=2736 TSval=1552145630 TSecr=2426610111 [TCP segment of a reassembled PDU]"
"10494","60.526921372","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=55154 Win=1512 Len=0 TSval=2426610112 TSecr=1552145589"
"10495","60.526921471","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=56522 Win=1523 Len=0 TSval=2426610112 TSecr=1552145589"
"10496","60.526931421","10.9.2.132","157.240.195.56","TLSv1.2","4170","Application Data"
"10497","60.526921486","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=57890 Win=1534 Len=0 TSval=2426610112 TSecr=1552145589"
"10498","60.526921500","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=59258 Win=1544 Len=0 TSval=2426610112 TSecr=1552145589"
"10499","60.526939608","10.9.2.132","157.240.195.56","TCP","5538","41722  >  443 [PSH, ACK] Seq=72938 Ack=67972 Win=4041 Len=5472 TSval=1552145631 TSecr=2426610112 [TCP segment of a reassembled PDU]"
"10500","60.528233828","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=60626 Win=1555 Len=0 TSval=2426610112 TSecr=1552145590"
"10501","60.528237668","10.9.2.132","157.240.195.56","TCP","4170","41722  >  443 [PSH, ACK] Seq=78410 Ack=67972 Win=4041 Len=4104 TSval=1552145632 TSecr=2426610112 [TCP segment of a reassembled PDU]"
"10502","60.528233850","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=61994 Win=1566 Len=0 TSval=2426610112 TSecr=1552145590"
"10503","60.528233876","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=63362 Win=1576 Len=0 TSval=2426610112 TSecr=1552145590"
"10504","60.528233950","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=64730 Win=1587 Len=0 TSval=2426610112 TSecr=1552145590"
"10505","60.528248126","10.9.2.132","157.240.195.56","TLSv1.2","8274","Application Data"
"10506","60.528233974","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=66098 Win=1598 Len=0 TSval=2426610113 TSecr=1552145591"
"10507","60.529225924","10.9.2.132","157.240.195.56","TCP","2802","41722  >  443 [PSH, ACK] Seq=90722 Ack=67972 Win=4041 Len=2736 TSval=1552145633 TSecr=2426610113 [TCP segment of a reassembled PDU]"
"10508","60.568211715","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=67466 Win=1609 Len=0 TSval=2426610153 TSecr=1552145630"
"10509","60.568246111","10.9.2.132","157.240.195.56","TCP","2802","41722  >  443 [PSH, ACK] Seq=93458 Ack=67972 Win=4041 Len=2736 TSval=1552145672 TSecr=2426610153 [TCP segment of a reassembled PDU]"
"10510","60.568211830","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=68834 Win=1619 Len=0 TSval=2426610153 TSecr=1552145630"
"10511","60.568211846","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=70202 Win=1630 Len=0 TSval=2426610153 TSecr=1552145631"
"10512","60.568379415","10.9.2.132","157.240.195.56","TLSv1.2","5538","Application Data, Application Data"
"10513","60.568576315","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=71570 Win=1641 Len=0 TSval=2426610153 TSecr=1552145631"
"10514","60.568576332","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=72938 Win=1651 Len=0 TSval=2426610153 TSecr=1552145631"
"10515","60.568576358","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=74306 Win=1662 Len=0 TSval=2426610153 TSecr=1552145631"
"10516","60.568576420","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=75674 Win=1673 Len=0 TSval=2426610153 TSecr=1552145631"
"10517","60.568576436","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=77042 Win=1683 Len=0 TSval=2426610153 TSecr=1552145631"
"10518","60.568590448","10.9.2.132","157.240.195.56","TCP","13746","41722  >  443 [PSH, ACK] Seq=101666 Ack=67972 Win=4041 Len=13680 TSval=1552145672 TSecr=2426610153 [TCP segment of a reassembled PDU]"
"10519","60.568576452","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=78410 Win=1694 Len=0 TSval=2426610153 TSecr=1552145631"
"10520","60.571865284","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=79778 Win=1705 Len=0 TSval=2426610154 TSecr=1552145632"
"10521","60.571876364","10.9.2.132","157.240.195.56","TLSv1.2","5538","Application Data"
"10522","60.571865393","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=81146 Win=1715 Len=0 TSval=2426610154 TSecr=1552145632"
"10523","60.571865411","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=82514 Win=1726 Len=0 TSval=2426610154 TSecr=1552145632"
"10524","60.571865437","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=83882 Win=1737 Len=0 TSval=2426610154 TSecr=1552145632"
"10525","60.571865456","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=85250 Win=1747 Len=0 TSval=2426610155 TSecr=1552145632"
"10526","60.571865473","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=86618 Win=1758 Len=0 TSval=2426610155 TSecr=1552145632"
"10527","60.571865491","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=87986 Win=1769 Len=0 TSval=2426610155 TSecr=1552145632"
"10528","60.571898908","10.9.2.132","157.240.195.56","TLSv1.2","16482","Application Data, Application Data, Application Data"
"10529","60.571865508","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=89354 Win=1780 Len=0 TSval=2426610155 TSecr=1552145632"
"10530","60.571914926","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=90722 Win=1790 Len=0 TSval=2426610155 TSecr=1552145632"
"10531","60.571914988","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=92090 Win=1801 Len=0 TSval=2426610155 TSecr=1552145633"
"10532","60.571915011","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=93458 Win=1812 Len=0 TSval=2426610156 TSecr=1552145633"
"10533","60.574560190","10.9.2.132","157.240.195.56","TCP","11010","41722  >  443 [PSH, ACK] Seq=137234 Ack=67972 Win=4041 Len=10944 TSval=1552145678 TSecr=2426610156 [TCP segment of a reassembled PDU]"
"10537","60.611344797","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=94826 Win=1822 Len=0 TSval=2426610196 TSecr=1552145672"
"10538","60.611377132","10.9.2.132","157.240.195.56","TCP","2802","41722  >  443 [PSH, ACK] Seq=148178 Ack=67972 Win=4041 Len=2736 TSval=1552145715 TSecr=2426610196 [TCP segment of a reassembled PDU]"
"10539","60.611344911","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=96194 Win=1833 Len=0 TSval=2426610196 TSecr=1552145672"
"10540","60.611344929","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=97562 Win=1844 Len=0 TSval=2426610196 TSecr=1552145672"
"10541","60.611344946","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=98930 Win=1854 Len=0 TSval=2426610196 TSecr=1552145672"
"10542","60.611728915","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=100298 Win=1865 Len=0 TSval=2426610196 TSecr=1552145672"
"10543","60.611728971","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=101666 Win=1876 Len=0 TSval=2426610196 TSecr=1552145672"
"10544","60.611728991","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=103034 Win=1886 Len=0 TSval=2426610196 TSecr=1552145672"
"10545","60.611729008","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=104402 Win=1897 Len=0 TSval=2426610196 TSecr=1552145672"
"10546","60.611729026","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=105770 Win=1908 Len=0 TSval=2426610196 TSecr=1552145672"
"10547","60.611729044","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=107138 Win=1918 Len=0 TSval=2426610197 TSecr=1552145672"
"10548","60.611764161","10.9.2.132","157.240.195.56","TLSv1.2","24690","Application Data, Application Data"
"10549","60.611729062","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=108506 Win=1929 Len=0 TSval=2426610197 TSecr=1552145672"
"10550","60.612193726","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=109874 Win=1940 Len=0 TSval=2426610197 TSecr=1552145672"
"10551","60.612193765","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=111242 Win=1951 Len=0 TSval=2426610197 TSecr=1552145672"
"10552","60.612193782","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=112610 Win=1961 Len=0 TSval=2426610197 TSecr=1552145672"
"10553","60.612193857","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=113978 Win=1972 Len=0 TSval=2426610197 TSecr=1552145672"
"10554","60.612193875","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=115346 Win=1983 Len=0 TSval=2426610197 TSecr=1552145672"
"10555","60.614371903","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=116714 Win=1993 Len=0 TSval=2426610199 TSecr=1552145676"
"10556","60.614382811","10.9.2.132","157.240.195.56","TLSv1.2","10418","Application Data, Application Data"
"10557","60.614371943","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=118082 Win=2004 Len=0 TSval=2426610199 TSecr=1552145676"
"10558","60.615511928","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=119450 Win=2015 Len=0 TSval=2426610199 TSecr=1552145676"
"10559","60.615511971","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=120818 Win=2025 Len=0 TSval=2426610199 TSecr=1552145676"
"10560","60.615511987","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=122186 Win=2030 Len=0 TSval=2426610199 TSecr=1552145676"
"10561","60.615512053","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=123554 Win=2038 Len=0 TSval=2426610200 TSecr=1552145676"
"10562","60.615512068","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=124922 Win=2038 Len=0 TSval=2426610200 TSecr=1552145676"
"10563","60.616275059","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=126290 Win=2038 Len=0 TSval=2426610201 TSecr=1552145676"
"10564","60.616275106","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=127658 Win=2038 Len=0 TSval=2426610201 TSecr=1552145676"
"10565","60.616647728","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=129026 Win=2038 Len=0 TSval=2426610202 TSecr=1552145676"
"10566","60.617137268","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=130394 Win=2038 Len=0 TSval=2426610202 TSecr=1552145676"
"10567","60.617675971","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=131762 Win=2038 Len=0 TSval=2426610202 TSecr=1552145676"
"10568","60.618019845","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=133130 Win=2038 Len=0 TSval=2426610203 TSecr=1552145676"
"10569","60.618565300","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=134498 Win=2038 Len=0 TSval=2426610203 TSecr=1552145676"
"10570","60.619093686","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=135866 Win=2038 Len=0 TSval=2426610204 TSecr=1552145676"
"10571","60.619437166","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=137234 Win=2038 Len=0 TSval=2426610204 TSecr=1552145676"
"10572","60.619938615","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=138602 Win=2038 Len=0 TSval=2426610205 TSecr=1552145678"
"10573","60.620816109","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=139970 Win=2038 Len=0 TSval=2426610205 TSecr=1552145678"
"10574","60.620816133","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=141338 Win=2038 Len=0 TSval=2426610206 TSecr=1552145678"
"10575","60.621307021","157.240.195.56","10.9.2.132","TCP","66","443  >  41722 [ACK] Seq=67972 Ack=142706 Win=2038 Len=0 TSval=2426610206 TSecr=1552145678"
